Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total usage minutes,Total calls,Service call ratio
86,0,0,0,128.3,121,197.1,93,138.4,152,12.2,5,7,True,475.99999999999994,371,0.018867924528301886
108,0,0,0,169.6,99,264.1,87,206.3,78,9.3,4,0,False,649.3,268,0.0
66,0,0,0,201.3,95,152.8,66,233.2,101,7.5,4,1,False,594.8,266,0.0037593984962406013
151,0,1,17,214.7,97,138.5,90,169.1,44,8.6,4,1,False,530.9,235,0.00425531914893617
99,0,0,0,169.2,70,271.5,77,170.2,104,10.6,2,0,False,621.5,253,0.0
55,0,0,0,194.1,121,176.6,110,302.8,136,7.0,7,2,False,680.5,374,0.0053475935828877
78,0,0,0,225.1,67,199.2,127,175.5,102,14.6,2,0,False,614.4,298,0.0
89,0,0,0,213.0,63,176.6,71,262.6,126,9.1,1,1,True,661.3000000000001,261,0.0038314176245210726
101,0,0,0,183.9,115,255.9,101,275.0,145,10.8,11,1,False,725.5999999999999,372,0.002688172043010753
44,0,1,34,221.8,105,161.7,85,227.7,62,14.0,7,0,False,625.2,259,0.0
98,0,1,21,64.6,98,176.1,86,244.8,84,0.0,0,2,False,485.5,268,0.007462686567164179
64,0,1,37,154.6,92,83.4,103,165.9,99,13.3,3,1,False,417.2,297,0.003367003367003367
141,0,0,0,260.2,131,179.2,120,135.0,119,7.2,8,3,False,581.6,378,0.007936507936507936
81,0,1,33,161.6,117,123.0,90,261.3,101,12.2,5,1,False,558.1000000000001,313,0.003194888178913738
162,0,0,0,220.6,117,155.2,121,186.7,89,10.5,11,1,False,573.0,338,0.0029585798816568047
83,0,1,41,155.9,122,162.3,107,127.6,105,13.1,5,3,False,458.9000000000001,339,0.008849557522123894
100,0,0,0,107.0,63,105.7,67,243.1,74,12.8,3,4,True,468.59999999999997,207,0.01932367149758454
59,0,0,0,182.5,104,204.7,95,229.9,100,11.3,8,4,False,628.4,307,0.013029315960912053
179,1,1,38,220.1,78,234.3,71,237.3,85,10.1,4,4,False,701.8000000000001,238,0.01680672268907563
79,0,0,0,152.2,112,177.2,132,96.4,87,5.3,3,1,False,431.09999999999997,334,0.0029940119760479044
117,0,0,0,181.5,95,205.1,88,204.0,82,14.7,9,2,False,605.3000000000001,274,0.0072992700729927005
31,0,0,0,166.1,105,79.3,93,213.7,98,12.7,2,1,False,471.79999999999995,298,0.003355704697986577
122,0,1,23,134.2,85,227.3,132,122.4,96,8.5,2,2,False,492.4,315,0.006349206349206349
37,1,1,39,149.7,122,211.1,75,114.3,90,9.2,4,1,False,484.29999999999995,291,0.003436426116838488
90,0,1,29,150.1,109,264.7,103,178.4,97,5.8,4,1,False,598.9999999999999,313,0.003194888178913738
159,1,0,0,257.1,53,312.2,127,183.0,82,8.8,6,1,True,761.0999999999999,268,0.0037313432835820895
39,0,1,36,141.7,121,232.3,113,222.1,131,12.0,5,1,False,608.1,370,0.002702702702702703
194,0,0,0,162.3,88,213.7,118,192.1,81,10.9,2,0,False,579.0,289,0.0
154,0,0,0,350.8,75,216.5,94,253.9,100,10.1,9,1,True,831.3,278,0.0035971223021582736
112,0,0,0,193.3,96,264.1,123,128.6,115,9.1,3,4,False,595.1,337,0.011869436201780416
45,0,0,0,78.2,127,253.4,108,255.0,100,18.0,3,1,False,604.6,338,0.0029585798816568047
132,0,0,0,83.4,110,232.2,137,146.7,114,7.6,5,1,False,469.90000000000003,366,0.00273224043715847
128,0,0,0,195.6,99,267.8,120,164.9,76,16.0,2,0,False,644.3,297,0.0
56,0,0,0,197.0,110,222.8,102,225.3,91,10.6,6,2,False,655.7,309,0.006472491909385114
151,1,0,0,218.0,57,114.4,88,269.2,95,12.4,1,0,True,613.9999999999999,241,0.0
32,0,0,0,164.8,98,229.9,96,167.3,108,14.8,2,2,False,576.8,304,0.006578947368421052
90,0,0,0,179.2,77,210.7,99,276.9,58,9.2,6,2,False,676.0,240,0.008333333333333333
138,0,0,0,170.5,87,118.2,116,187.9,111,11.2,7,2,False,487.8,321,0.006230529595015576
79,0,0,0,205.7,123,214.5,108,226.1,106,6.7,18,1,False,653.0,355,0.0028169014084507044
95,1,0,0,165.5,84,286.2,112,198.9,89,11.5,2,1,True,662.1,287,0.003484320557491289
127,0,0,0,221.0,100,160.7,113,233.1,96,6.8,4,2,False,621.5999999999999,313,0.006389776357827476
137,0,0,0,242.1,118,191.0,93,218.6,50,14.7,2,3,False,666.4000000000001,263,0.011406844106463879
97,0,0,0,151.6,107,155.4,96,240.0,112,14.7,4,1,False,561.7,319,0.003134796238244514
149,1,0,0,176.2,87,145.0,81,249.5,92,5.7,4,0,False,576.4000000000001,264,0.0
117,1,1,22,196.0,82,322.7,82,225.6,120,3.7,5,1,False,748.0000000000001,289,0.0034602076124567475
84,0,0,0,159.5,125,247.1,90,187.9,82,7.2,4,2,False,601.7,301,0.006644518272425249
137,0,0,0,230.2,113,220.4,79,204.7,111,10.7,7,4,False,666.0,310,0.012903225806451613
99,0,0,0,146.7,64,274.0,99,321.3,98,8.9,1,3,False,750.9,262,0.011450381679389313
85,0,0,0,102.0,95,270.2,139,148.2,105,10.7,3,1,False,531.1,342,0.0029239766081871343
150,0,0,0,126.0,99,238.5,73,285.1,100,10.2,6,3,False,659.8000000000001,278,0.01079136690647482
43,0,0,0,168.4,125,243.8,89,214.7,102,11.1,2,1,False,638.0000000000001,318,0.0031446540880503146
98,0,0,0,206.5,92,176.2,152,232.8,115,12.4,5,5,False,627.9,364,0.013736263736263736
112,0,0,0,217.1,76,205.2,100,185.7,91,9.4,3,2,False,617.4,270,0.007407407407407408
16,0,0,0,229.6,78,205.7,108,166.2,91,10.8,2,0,True,612.3,279,0.0
98,0,1,22,278.3,89,93.4,143,107.6,42,9.7,5,0,False,489.00000000000006,279,0.0
84,0,0,0,181.5,129,130.7,112,186.5,118,8.5,4,1,False,507.2,363,0.0027548209366391185
66,0,0,0,167.3,91,230.0,68,191.7,118,10.6,5,1,True,599.6,282,0.0035460992907801418
98,0,1,31,121.0,105,218.9,98,226.7,110,12.0,1,1,False,578.5999999999999,314,0.0031847133757961785
74,0,0,0,221.1,124,110.8,94,240.1,112,10.6,3,0,False,582.6,333,0.0
119,0,0,0,222.8,122,163.2,107,160.6,112,11.2,6,1,False,557.8000000000001,347,0.002881844380403458
73,0,0,0,183.4,80,242.0,115,201.4,100,7.5,3,4,False,634.3,298,0.013422818791946308
92,1,0,0,264.3,91,160.9,115,198.6,73,9.3,5,0,False,633.1,284,0.0
21,0,0,0,146.0,78,109.7,79,247.4,108,6.8,7,0,False,509.90000000000003,272,0.0
122,0,0,0,157.1,134,184.9,122,197.2,59,8.5,5,4,True,547.7,320,0.0125
133,1,0,0,127.3,108,251.3,81,135.0,88,10.3,3,1,False,523.9,280,0.0035714285714285713
145,0,0,0,187.9,110,197.0,117,167.0,108,4.8,4,2,False,556.6999999999999,339,0.0058997050147492625
25,0,0,0,178.8,90,141.2,72,203.0,99,8.4,5,2,False,531.4,266,0.007518796992481203
126,0,0,0,256.5,112,199.5,90,188.3,122,7.0,5,3,False,651.3,329,0.00911854103343465
76,0,0,0,169.5,77,124.0,87,219.4,92,10.0,3,0,False,522.9,259,0.0
113,0,0,0,239.7,47,282.9,110,238.4,88,8.7,3,2,True,769.6999999999999,248,0.008064516129032258
224,1,0,0,171.5,99,160.0,103,212.4,102,5.0,2,1,True,548.9,306,0.0032679738562091504
128,0,1,34,142.3,73,194.8,79,239.3,81,16.0,6,1,False,592.4000000000001,239,0.0041841004184100415
115,0,0,0,184.1,98,327.0,73,212.5,106,7.5,6,2,False,731.1,283,0.007067137809187279
141,0,1,28,206.9,126,264.4,126,171.8,124,9.3,11,2,False,652.3999999999999,387,0.00516795865633075
51,0,0,0,259.9,114,176.2,94,77.2,112,15.3,1,1,False,528.5999999999999,321,0.003115264797507788
100,0,0,0,203.8,122,283.1,76,197.3,83,12.5,3,0,False,696.7,284,0.0
96,0,1,45,248.8,124,140.3,77,263.6,102,10.3,2,3,False,663.0,305,0.009836065573770493
163,0,0,0,122.4,129,113.4,108,180.2,97,12.5,7,1,False,428.5,341,0.002932551319648094
67,0,1,40,104.9,65,216.3,93,217.4,128,9.6,9,1,False,548.2,295,0.003389830508474576
49,0,0,0,119.4,69,273.3,92,214.4,153,12.4,7,2,False,619.5,321,0.006230529595015576
46,0,0,0,250.3,100,260.6,90,195.0,104,13.3,2,2,True,719.2,296,0.006756756756756757
148,0,0,0,178.3,98,282.6,110,181.0,98,11.4,4,1,False,653.3000000000001,310,0.0032258064516129032
112,0,0,0,243.4,77,182.1,97,259.2,94,12.8,2,1,False,697.5,270,0.003703703703703704
78,0,0,0,155.0,106,175.3,101,155.6,125,11.8,5,2,False,497.7,337,0.005934718100890208
61,0,1,31,288.7,101,203.8,102,203.2,49,8.6,3,0,False,704.3000000000001,255,0.0
58,0,1,29,240.4,80,118.9,91,164.2,108,11.2,3,1,False,534.7,282,0.0035460992907801418
155,0,0,0,190.3,123,301.3,96,214.6,134,8.0,3,1,False,714.2,356,0.0028089887640449437
100,0,0,0,278.0,76,176.7,74,219.5,126,8.3,4,0,True,682.5,280,0.0
113,0,0,0,155.0,93,330.6,106,189.4,123,13.5,3,1,False,688.5,325,0.003076923076923077
135,0,1,27,273.4,141,154.0,99,245.8,112,12.3,6,1,False,685.5,358,0.002793296089385475
99,0,0,0,155.3,93,265.7,95,145.7,67,12.4,4,0,False,579.1,259,0.0
59,0,1,29,133.1,114,221.2,82,131.6,103,6.8,3,1,False,492.7,302,0.0033112582781456954
135,0,0,0,246.8,129,187.8,121,154.5,109,12.6,5,1,False,601.7,364,0.0027472527472527475
85,1,0,0,165.4,107,196.0,126,349.2,110,9.6,7,2,False,720.1999999999999,350,0.005714285714285714
88,0,0,0,138.3,116,236.0,138,179.1,110,9.6,4,3,False,563.0,368,0.008152173913043478
55,0,0,0,286.7,100,134.4,121,192.9,122,6.9,5,2,False,620.9,348,0.005747126436781609
75,0,0,0,117.3,114,201.1,61,107.9,82,12.2,3,1,False,438.49999999999994,260,0.0038461538461538464
86,0,1,23,225.5,107,246.3,105,245.7,81,9.8,2,0,False,727.3,295,0.0
97,0,0,0,256.4,125,273.9,100,222.7,101,11.1,1,1,True,764.1,327,0.0030581039755351682
88,0,0,0,264.8,124,245.4,112,160.5,115,14.8,2,1,True,685.5,353,0.0028328611898017
54,0,0,0,159.8,99,264.0,64,115.7,70,9.7,7,2,False,549.2,240,0.008333333333333333
11,0,1,28,190.6,86,220.1,122,180.3,80,6.0,3,3,False,597.0,291,0.010309278350515464
109,0,0,0,184.0,120,120.4,119,153.7,86,11.0,3,0,False,469.09999999999997,328,0.0
90,0,0,0,261.8,128,220.6,104,136.6,91,9.6,5,1,False,628.6,328,0.003048780487804878
91,0,0,0,133.7,75,195.3,87,280.5,89,5.9,2,0,False,615.4,253,0.0
105,0,1,23,193.5,85,220.2,90,272.4,111,8.5,5,0,False,694.5999999999999,291,0.0
71,1,0,0,178.2,113,167.8,94,182.1,111,13.6,3,3,True,541.7,321,0.009345794392523364
132,0,1,36,226.2,103,181.6,125,258.8,102,10.5,5,3,True,677.0999999999999,335,0.008955223880597015
112,0,0,0,170.4,103,200.2,71,258.3,100,11.6,4,1,False,640.5000000000001,278,0.0035971223021582736
41,0,1,34,194.4,63,254.9,110,160.2,115,17.2,9,2,False,626.7,297,0.006734006734006734
44,0,0,0,240.3,146,164.6,83,240.7,106,10.6,2,1,False,656.1999999999999,337,0.002967359050445104
78,0,0,0,75.0,116,248.7,87,176.0,83,9.5,6,3,False,509.2,292,0.010273972602739725
149,0,0,0,69.1,117,136.3,100,181.7,53,6.3,3,1,False,393.40000000000003,273,0.003663003663003663
72,0,1,33,96.6,59,315.4,98,163.3,117,6.2,4,4,True,581.5,278,0.014388489208633094
74,0,0,0,148.5,111,146.5,42,289.2,83,9.9,6,3,False,594.1,242,0.012396694214876033
50,0,0,0,258.1,106,161.4,106,225.1,110,11.7,5,1,False,656.3000000000001,327,0.0030581039755351682
141,0,1,23,149.7,112,162.5,118,220.3,115,7.6,2,3,False,540.1,347,0.008645533141210375
140,0,0,0,149.8,134,164.4,98,294.7,124,8.1,2,1,False,617.0000000000001,358,0.002793296089385475
99,0,0,0,190.4,102,158.1,107,271.5,92,11.2,4,2,False,631.2,305,0.006557377049180328
166,0,0,0,181.4,108,253.8,54,112.3,94,11.6,6,1,False,559.1,262,0.003816793893129771
74,0,0,0,155.7,116,173.7,63,257.4,97,8.1,4,0,False,594.9,280,0.0
117,0,0,0,149.9,95,256.1,110,212.7,92,13.3,13,2,False,632.0,310,0.0064516129032258064
85,0,0,0,222.3,132,231.5,101,223.5,75,11.0,2,3,False,688.3,310,0.00967741935483871
36,0,1,16,149.4,111,131.8,113,132.7,87,6.7,2,0,False,420.6,313,0.0
76,0,0,0,204.2,100,292.6,139,244.3,105,10.5,2,0,False,751.6,346,0.0
165,0,0,0,242.9,126,209.8,65,228.4,126,0.0,0,1,False,681.1,317,0.0031545741324921135
130,0,0,0,150.4,119,230.5,99,186.3,76,12.3,4,1,False,579.5,298,0.003355704697986577
92,1,0,0,130.7,113,260.6,122,244.2,98,9.4,2,2,True,644.9,335,0.005970149253731343
18,0,0,0,273.6,93,114.6,116,250.6,120,8.2,4,1,False,647.0000000000001,333,0.003003003003003003
161,1,0,0,156.1,114,180.3,63,179.6,115,11.1,9,2,False,527.1,301,0.006644518272425249
93,0,1,36,178.7,134,178.6,102,126.8,82,8.0,4,2,False,492.09999999999997,322,0.006211180124223602
144,0,0,0,177.5,93,287.4,75,180.5,118,11.9,3,2,False,657.3,289,0.006920415224913495
95,0,0,0,175.2,91,244.4,109,75.8,95,7.5,2,1,False,502.90000000000003,297,0.003367003367003367
124,0,1,28,251.4,104,225.1,89,251.9,121,7.5,5,1,False,735.9,319,0.003134796238244514
93,1,0,0,216.9,61,207.4,120,221.7,110,17.5,5,1,True,663.5,296,0.0033783783783783786
109,1,1,26,217.2,138,145.5,111,280.7,76,9.3,3,0,False,652.6999999999999,328,0.0
80,0,0,0,206.3,97,154.9,98,263.6,82,12.4,12,0,False,637.2,289,0.0
41,0,0,0,159.3,66,125.9,75,261.9,76,11.1,5,1,False,558.2,222,0.0045045045045045045
136,0,1,31,143.1,88,236.6,65,227.8,120,11.4,5,2,False,618.9,278,0.007194244604316547
143,0,1,24,186.6,69,222.0,116,234.9,138,11.6,5,1,False,655.1,328,0.003048780487804878
118,0,1,26,170.8,114,199.5,125,169.7,98,9.6,5,5,True,549.6,342,0.014619883040935672
193,0,1,17,124.0,102,202.9,81,205.1,129,12.3,3,1,False,544.3,315,0.0031746031746031746
73,0,0,0,198.3,94,279.3,101,146.2,87,14.8,8,3,False,638.5999999999999,290,0.010344827586206896
62,0,0,0,172.8,101,204.8,97,240.8,90,9.1,8,2,False,627.5000000000001,296,0.006756756756756757
30,0,1,30,217.4,74,213.8,86,227.2,104,6.6,3,0,False,665.0000000000001,267,0.0
60,1,1,29,265.9,113,215.8,94,108.1,82,14.0,12,0,True,603.8,301,0.0
148,0,1,14,93.6,137,193.8,72,144.9,84,17.5,5,1,False,449.79999999999995,298,0.003355704697986577
96,0,0,0,98.2,100,307.2,88,182.5,120,7.6,1,2,False,595.5,309,0.006472491909385114
87,0,0,0,168.2,92,224.7,100,169.5,99,12.9,3,1,False,575.3,294,0.003401360544217687
41,0,0,0,202.9,97,153.8,104,113.5,92,9.0,3,3,False,479.20000000000005,296,0.010135135135135136
112,0,0,0,261.4,108,154.5,102,130.9,90,11.6,2,1,False,558.4,302,0.0033112582781456954
88,0,0,0,73.3,86,161.4,82,239.6,76,8.2,3,4,True,482.49999999999994,247,0.016194331983805668
122,0,1,27,253.7,84,229.2,109,190.5,123,9.2,5,7,False,682.6,321,0.021806853582554516
61,0,0,0,45.0,108,151.3,74,152.9,94,9.8,6,2,False,359.00000000000006,282,0.0070921985815602835
176,0,0,0,47.4,125,167.8,90,163.1,107,10.5,8,2,False,388.8,330,0.006060606060606061
30,0,0,0,227.4,88,182.5,100,191.7,134,12.5,3,0,False,614.0999999999999,325,0.0
46,0,0,0,124.8,133,157.3,143,199.3,72,8.6,4,2,False,490.00000000000006,352,0.005681818181818182
100,1,0,0,68.5,110,337.1,115,205.2,99,12.1,9,0,False,622.9,333,0.0
47,0,1,37,163.5,77,203.1,102,232.0,87,7.8,4,2,False,606.4,270,0.007407407407407408
77,0,0,0,163.0,112,219.1,89,233.4,66,6.7,3,2,False,622.2,270,0.007407407407407408
98,0,1,38,213.7,61,253.0,104,207.7,73,10.7,5,2,False,685.1,243,0.00823045267489712
125,0,1,36,201.3,117,42.2,78,125.7,104,5.4,3,1,False,374.59999999999997,302,0.0033112582781456954
194,0,0,0,48.4,101,281.1,138,218.5,87,18.2,1,1,False,566.2,327,0.0030581039755351682
128,0,1,40,171.2,88,145.7,109,196.8,93,14.0,6,1,False,527.7,296,0.0033783783783783786
190,0,1,22,166.5,93,183.0,92,121.0,102,8.5,3,0,False,479.0,290,0.0
59,0,0,0,107.8,113,216.6,125,217.5,92,9.9,3,2,False,551.8,333,0.006006006006006006
47,0,1,28,141.3,94,168.0,108,113.5,84,7.8,2,1,False,430.6,288,0.003472222222222222
152,1,1,20,237.5,120,253.4,94,265.2,80,14.2,3,9,True,770.3,297,0.030303030303030304
95,0,1,27,129.5,106,248.9,90,268.0,115,11.9,3,1,False,658.3,314,0.0031847133757961785
31,0,1,31,100.1,54,246.3,97,255.0,131,5.9,3,0,False,607.3,285,0.0
121,0,1,31,237.1,63,205.6,117,196.7,85,10.1,5,4,False,649.5,270,0.014814814814814815
111,0,0,0,172.8,58,183.1,108,158.8,104,7.9,3,4,True,522.6,273,0.014652014652014652
44,0,0,0,288.1,112,258.0,92,192.4,90,10.2,4,3,True,748.7,298,0.010067114093959731
61,1,0,0,78.2,103,195.9,149,108.0,100,10.1,6,2,False,392.20000000000005,358,0.00558659217877095
65,0,0,0,148.7,80,259.0,94,149.5,107,12.7,6,2,False,569.9000000000001,287,0.006968641114982578
74,0,1,25,194.6,84,119.9,103,175.5,75,13.1,2,2,False,503.1,264,0.007575757575757576
123,0,0,0,159.5,77,303.8,92,226.9,120,12.0,4,0,False,702.2,293,0.0
58,0,1,20,194.5,110,213.7,89,236.6,92,9.5,2,1,False,654.3,293,0.0034129692832764505
74,0,0,0,174.1,96,251.1,94,257.6,123,8.3,5,2,True,691.0999999999999,318,0.006289308176100629
125,0,0,0,131.8,97,136.7,100,308.2,119,7.7,6,2,False,584.4000000000001,322,0.006211180124223602
53,0,1,18,146.8,107,310.0,84,178.7,130,7.2,7,0,False,642.7,328,0.0
99,0,1,28,200.7,88,264.2,116,172.7,102,9.1,5,1,False,646.6999999999999,311,0.003215434083601286
99,0,0,0,145.6,106,98.3,106,230.8,83,10.9,5,1,False,485.59999999999997,300,0.0033333333333333335
66,0,1,29,229.4,104,257.4,84,231.5,119,8.0,1,2,False,726.3,308,0.006493506493506494
97,0,0,0,211.0,76,189.0,100,123.0,102,4.7,4,3,False,527.7,282,0.010638297872340425
85,1,0,0,216.0,73,188.2,117,147.1,98,3.6,7,2,False,554.9,295,0.006779661016949152
108,0,0,0,293.0,88,160.6,101,143.9,87,10.0,6,2,False,607.5,282,0.0070921985815602835
133,1,1,32,221.1,137,264.9,99,168.9,108,15.4,4,2,True,670.3,348,0.005747126436781609
51,0,0,0,181.5,108,196.9,87,187.2,119,10.3,2,1,False,575.8999999999999,316,0.0031645569620253164
186,0,1,26,74.3,107,177.3,116,296.3,90,14.5,3,2,False,562.4000000000001,316,0.006329113924050633
44,1,0,0,62.3,92,275.0,82,138.7,108,10.8,3,1,False,486.8,285,0.0035087719298245615
64,0,1,31,228.6,88,248.5,109,167.1,124,9.0,1,3,False,653.2,322,0.009316770186335404
114,0,1,36,309.9,90,200.3,89,183.5,105,14.2,2,1,False,707.9000000000001,286,0.0034965034965034965
92,0,0,0,201.9,74,226.8,119,217.5,80,13.7,6,3,False,659.9000000000001,279,0.010752688172043012
110,0,0,0,149.8,112,180.0,93,140.0,119,11.7,4,2,False,481.5,328,0.006097560975609756
90,0,1,30,183.8,76,229.7,95,144.1,124,7.7,3,1,False,565.3000000000001,298,0.003355704697986577
72,0,1,21,186.7,108,335.0,86,187.2,119,16.5,4,1,False,725.4000000000001,317,0.0031545741324921135
113,0,0,0,209.4,151,347.3,113,246.0,116,7.4,2,1,True,810.1,382,0.002617801047120419
171,0,1,25,223.2,77,183.2,118,150.8,90,10.2,3,3,False,567.4000000000001,288,0.010416666666666666
104,0,0,0,164.2,109,155.4,90,168.9,117,10.7,8,1,False,499.2,324,0.0030864197530864196
165,0,0,0,150.5,75,193.1,93,311.6,93,10.3,2,1,False,665.5,263,0.0038022813688212928
104,0,0,0,234.2,128,293.1,92,183.9,79,9.8,6,0,True,720.9999999999999,305,0.0
110,0,0,0,55.3,102,164.7,124,200.7,108,10.2,5,1,False,430.9,339,0.0029498525073746312
90,1,0,0,221.8,97,203.8,134,215.8,154,8.4,4,1,False,649.8000000000001,389,0.002570694087403599
114,0,0,0,169.6,85,58.9,86,179.3,124,7.4,8,1,False,415.2,303,0.0033003300330033004
109,0,0,0,218.9,105,299.9,87,158.6,110,11.3,4,2,False,688.6999999999999,306,0.006535947712418301
92,0,0,0,176.3,85,93.4,125,207.2,107,9.6,1,2,False,486.50000000000006,318,0.006289308176100629
82,0,1,29,207.2,111,254.1,137,169.3,92,9.5,5,2,False,640.0999999999999,345,0.005797101449275362
90,0,0,0,205.7,138,161.9,83,269.7,104,12.5,6,2,False,649.8,331,0.006042296072507553
87,0,1,28,151.4,95,152.4,97,250.1,109,0.0,0,1,False,553.9,301,0.0033222591362126247
124,0,0,0,157.5,70,130.7,79,193.4,98,9.6,4,3,False,491.20000000000005,251,0.01195219123505976
84,0,0,0,159.0,80,167.9,128,167.6,101,12.3,5,1,False,506.8,314,0.0031847133757961785
75,0,1,46,214.1,62,200.9,111,246.8,126,9.2,6,0,False,671.0,305,0.0
102,0,0,0,102.6,89,246.0,77,170.5,140,9.1,4,2,False,528.2,310,0.0064516129032258064
62,1,0,0,159.7,86,197.5,76,121.6,105,13.9,6,0,True,492.69999999999993,273,0.0
143,0,0,0,202.8,109,165.8,104,143.9,71,4.6,4,1,False,517.1,288,0.003472222222222222
53,0,0,0,57.5,95,265.5,131,244.3,128,11.6,6,3,False,578.9,360,0.008333333333333333
112,0,0,0,335.5,77,212.5,109,265.0,132,12.7,8,2,True,825.7,326,0.006134969325153374
129,0,0,0,139.5,119,289.3,105,129.4,97,13.1,8,0,False,571.3000000000001,329,0.0
28,0,0,0,187.8,94,248.6,86,208.8,124,10.6,5,0,False,655.8000000000001,309,0.0
90,0,0,0,193.7,83,154.2,79,299.0,60,12.7,3,1,False,659.6,225,0.0044444444444444444
151,0,0,0,156.4,108,233.4,118,195.7,141,7.7,6,4,False,593.2,373,0.010723860589812333
41,0,1,37,239.8,110,221.9,115,189.1,100,7.3,1,2,False,658.1,326,0.006134969325153374
48,0,1,43,172.0,111,200.2,64,233.1,96,8.0,5,1,False,613.3,276,0.0036231884057971015
153,0,0,0,195.4,107,154.6,96,142.8,97,11.6,6,1,False,504.40000000000003,306,0.0032679738562091504
110,1,0,0,293.3,79,188.5,90,266.9,91,14.5,4,0,True,763.2,264,0.0
163,0,0,0,191.3,89,193.9,87,268.4,121,12.8,4,1,False,666.4,301,0.0033222591362126247
126,0,0,0,122.4,88,143.8,111,157.0,106,11.5,3,1,False,434.70000000000005,308,0.003246753246753247
126,0,0,0,161.4,110,220.6,125,249.2,78,5.1,2,0,False,636.3000000000001,315,0.0
97,0,0,0,144.2,91,226.7,137,144.6,72,13.8,4,3,False,529.3,304,0.009868421052631578
95,1,1,37,220.2,109,185.3,99,205.1,82,4.1,2,0,True,614.7,292,0.0
87,0,0,0,256.2,105,160.7,102,249.4,80,7.4,2,4,False,673.6999999999999,289,0.01384083044982699
97,0,0,0,112.7,119,217.7,109,152.1,76,6.5,5,1,False,489.0,309,0.003236245954692557
76,0,0,0,299.5,125,226.7,92,210.7,134,13.7,4,0,True,750.6000000000001,355,0.0
140,0,0,0,194.8,107,170.9,99,225.1,93,13.9,4,0,False,604.7,303,0.0
169,0,0,0,100.8,112,230.0,69,193.6,95,9.5,2,0,False,533.9,278,0.0
68,0,1,22,82.5,97,289.9,94,180.0,114,4.8,4,3,False,557.1999999999999,309,0.009708737864077669
122,0,1,34,146.4,104,89.7,103,220.0,91,15.6,4,2,False,471.70000000000005,302,0.006622516556291391
36,0,0,0,177.9,129,224.6,87,306.3,102,10.8,6,2,False,719.5999999999999,324,0.006172839506172839
120,0,1,27,153.5,84,194.0,73,256.5,94,10.2,7,5,False,614.2,258,0.01937984496124031
64,0,1,19,180.1,106,127.5,92,237.4,118,7.5,3,0,False,552.5,319,0.0
13,0,1,31,265.3,94,147.6,95,259.3,117,12.9,1,1,False,685.1,307,0.003257328990228013
106,0,0,0,128.6,83,134.0,114,210.6,113,11.4,2,0,False,484.6,312,0.0
74,0,0,0,165.3,120,198.5,106,208.5,102,9.8,3,1,False,582.0999999999999,331,0.0030211480362537764
83,0,0,0,195.0,92,210.5,83,180.6,92,11.0,13,0,False,597.1,280,0.0
49,0,0,0,213.8,79,265.1,93,239.8,128,15.6,7,0,False,734.3000000000001,307,0.0
111,0,1,24,205.5,114,219.3,99,215.9,95,14.0,4,1,False,654.7,312,0.003205128205128205
50,0,1,22,252.9,112,177.9,99,158.4,146,8.5,4,3,False,597.7,361,0.008310249307479225
88,0,0,0,192.0,91,127.6,127,155.6,125,7.5,5,1,False,482.70000000000005,348,0.0028735632183908046
131,0,1,39,69.1,122,101.3,136,104.8,94,9.1,4,0,False,284.3,356,0.0
79,0,0,0,261.7,97,210.6,48,256.7,83,6.0,3,3,True,735.0,231,0.012987012987012988
140,0,0,0,235.5,81,257.2,130,103.1,111,11.5,4,2,False,607.3,326,0.006134969325153374
105,0,0,0,213.4,100,204.9,52,179.7,93,9.5,6,1,False,607.5,251,0.00398406374501992
87,0,1,22,263.8,65,103.4,115,208.1,109,8.5,3,3,False,583.8000000000001,292,0.010273972602739725
96,0,1,31,183.4,126,195.5,106,180.1,93,10.5,5,1,False,569.5,330,0.0030303030303030303
130,0,0,0,242.5,101,102.8,114,142.4,89,9.3,2,2,False,497.00000000000006,306,0.006535947712418301
34,0,0,0,151.0,102,131.4,101,186.6,86,9.9,7,0,False,478.9,296,0.0
139,0,0,0,138.1,103,164.5,100,134.9,63,8.3,2,1,False,445.8,268,0.0037313432835820895
63,0,0,0,211.2,80,237.7,93,259.2,58,12.3,2,0,False,720.3999999999999,233,0.0
152,0,0,0,197.1,126,130.1,76,78.1,100,7.4,4,3,False,412.69999999999993,306,0.00980392156862745
147,0,0,0,205.3,95,166.7,128,240.6,84,7.8,4,1,False,620.4,311,0.003215434083601286
112,0,1,22,181.8,110,228.1,123,262.7,141,9.2,4,2,False,681.8,378,0.005291005291005291
120,0,0,0,252.0,120,150.2,106,151.8,96,9.6,1,2,False,563.6,323,0.006191950464396285
